Sun 0.4 0 0 6.37484
Earth 0.4 0 0 6.37485
Sun 0.401 0 0 6.37507
Earth 0.401 0 0 6.37509
Sun 0.402 0 0 6.3753
Earth 0.402 0 0 6.37532
Sun 0.403 0 0 6.37553
Earth 0.403 0 0 6.37555
Sun 0.404 0 0 6.37577
Earth 0.404 0 0 6.37578
Sun 0.405 0 0 6.376
Earth 0.405 0 0 6.37602
Sun 0.406 0 0 6.37623
Earth 0.406 0 0 6.37625
Sun 0.407 0 0 6.37646
Earth 0.407 0 0 6.37648
Sun 0.408 0 0 6.3767
Earth 0.408 0 0 6.37671
Sun 0.409 0 0 6.37693
Earth 0.409 0 0 6.37695
Sun 0.41 0 0 6.37716
Earth 0.41 0 0 6.37718
Sun 0.411 0 0 6.37739
Earth 0.411 0 0 6.37741
Sun 0.412 0 0 6.37762
